id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Salary,Skills,Source
1,11/28/2024,Data analyst,Linguistic AI prompt QA - Ukrainian,RWS Group,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,EMEA,NaN,"English, Quality Assurance,  Ukrainian",https://www.linkedin.com/jobs/search/?currentJobId=4070754819&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
2,12/03/2024,Data analyst,Data Science Internship,Refonte Learning,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Algorithms, Artificial Intelligence (AI), Cloud Computing, Data Analysis, DevOps, Financial Data Analysis, Pas (Software), Process Engineering, Python (Programming Language),  Team Spirit",https://www.linkedin.com/jobs/search/?currentJobId=4089522309&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
3,11/28/2024,Data analyst,Analytics Specialist,Odiin.,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,EMEA,NaN,Data Analytics,https://www.linkedin.com/jobs/search/?currentJobId=4083887075&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
4,12/04/2024,Data analyst,Intern Data Analytics (f/m/x),BMW Group,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Munich, Bavaria, Germany",NaN,"Amazon Web Services (AWS), Analytics, Communication, Data Analytics, Data Pipelines, English, German, Git, Knowledge Sharing,  Language Skills",https://www.linkedin.com/jobs/search/?currentJobId=4090126058&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
5,11/28/2024,Data analyst,Linguistic AI prompt QA - Hebrew,RWS Group,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,EMEA,NaN,"Communication, Hebrew,  Quality Assurance",https://www.linkedin.com/jobs/search/?currentJobId=4066114338&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
6,12/05/2024,Data analyst,Data Analytics Intern,Refonte Learning,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Algorithms, Analytical Skills, Business Analysis, Communication, Data Analysis, Data Science, Financial Analysis, Machine Tools, Python (Programming Language),  Text Analytics",https://www.linkedin.com/jobs/search/?currentJobId=4090754155&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
7,11/29/2024,Data analyst,Data Analyst - Intern (Remote Internship - Data Analysis),Kreativstorm,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Munich, Bavaria, Germany",NaN,"Analytics, Computer Science, Data Analysis, Data Analytics, Data Science, Data Visualization, Predictive Modeling, Problem Solving, Statistical Analysis,  Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4087217590&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
8,11/05/2024,Data analyst,AI&Business Analyst / Consultant (Remote Internship),SCALEUP.agency,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Berlin, Berlin, Germany",NaN,"Business Intelligence (BI), Business Requirements, Coaching & Mentoring, Database Administration, Descriptive Analysis, Problem Solving, Summarizing Information, Tableau, Technical Reports,  User Acceptance Testing",https://www.linkedin.com/jobs/search/?currentJobId=4044583473&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
9,12/05/2024,Data analyst,Data Analyst,Intellect Group,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Munich, Bavaria, Germany",NaN,"Computer Engineering, Computer Science, Data Analysis, Data Engineering, Data Science, Mathematics,  Python (Programming Language)",https://www.linkedin.com/jobs/search/?currentJobId=4090726295&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
10,12/04/2024,Data analyst,Data Annotator,Thoth AI,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Data Annotation, English, Linguistics,  Spanish",https://www.linkedin.com/jobs/search/?currentJobId=4088709431&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
11,11/28/2024,Data analyst,Consulting & Analytics Summer Intern,Visa,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Frankfurt, Hesse, Germany",NaN,"Communication, Critical Thinking, Data Analysis, Data Analytics, Market Analysis, Open Banking, Organization Skills, Problem Solving, Project Coaching,  Trend Analysis",https://www.linkedin.com/jobs/search/?currentJobId=4028802711&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
12,12/05/2024,Data analyst,Intern/WS - Product Data Science,Celonis,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Munich, Bavaria, Germany",NaN,"Analytical Skills, Attention to Detail, Communication, Datasets, English, Marketing, Oral Communication, Predictive Modeling, Product Adoption,  Resource Optimization",https://www.linkedin.com/jobs/search/?currentJobId=4090836840&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
13,12/04/2024,Data analyst,Werkstudent Data Analytics (w/m/d),Omnicare,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Unterföhring, Bavaria, Germany",NaN,"Affinity, Analytical Capability, Data Modeling, Easily Adaptable, Mathematics, Opics, Presentation Development, Presentations, Qlik Sense,  Themes",https://www.linkedin.com/jobs/search/?currentJobId=4089957720&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
14,12/05/2024,Data analyst,Data Science Intern,Refonte Learning,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,EMEA,NaN,"Amazon Web Services (AWS), Artifactory, Artificial Intelligence (AI), Big Data, Cloud Applications, Communication, Data Analysis, DevOps, Financial Data, Fraud Detection, Generative AI, Google Cloud Platform (GCP),  Microsoft Azure",https://www.linkedin.com/jobs/search/?currentJobId=4091106849&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
15,12/04/2024,Data analyst,Werkstudent Data Analytics (w/m/x),BMW Group,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Munich, Bavaria, Germany",NaN,"Analytical Skills, Communication, Computer Science, Data Analytics, Databases, Documentation, Presentation Development, Presentations, Project Reviews,  Visual Basic for Applications (VBA)",https://www.linkedin.com/jobs/search/?currentJobId=4088779832&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
16,02/09/2024,Data analyst,Data Scientist Intern,MeloTech,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Berlin, Berlin, Germany",NaN,"Data Analysis, Data Analytics, Data Science, Deep Learning, Exploratory Data Analysis, Linear Algebra, Machine Learning, Natural Language Processing (NLP), Pattern Recognition,  Predictive Analytics",https://www.linkedin.com/jobs/search/?currentJobId=3834262545&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
17,11/21/2024,Data analyst,Working Student Data Analyst (x/f/m),Puls,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Berlin, Berlin, Germany",NaN,"Analytics, Attention to Detail, Creative Problem Solving, Critical Thinking, Data Analysis, Data Analytics, Data Integrity, Data Interpretation, Data Quality,  Problem Solving",https://www.linkedin.com/jobs/search/?currentJobId=4079547026&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
18,11/21/2024,Data analyst,Werkstudent (w/m/d) Data & Analytics,Süddeutsche Krankenversicherung a.G.,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,Stuttgart Region,NaN,"Computer Science, Data Analysis, Data Analytics, Global Cross-Functional Team Leadership, Mathematics, Multicultural Team Leadership, Optimization, Presentations, Technical Presentations,  Thinking Skills",https://www.linkedin.com/jobs/search/?currentJobId=4078471418&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
19,12/04/2024,Data analyst,Internship Data Analytics,Henkel,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Düsseldorf, North Rhine-Westphalia, Germany",NaN,"Algorithm Development, Analytics, Coding Experience, Data Analytics, Data Management, Data Modeling, Data Preparation, Data Science, Python (Programming Language),  SQL",https://www.linkedin.com/jobs/search/?currentJobId=4090634961&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
20,11/21/2024,Data analyst,Product Analyst (SME Product),Vivid Money,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Berlin, Berlin, Germany",NaN,"A/B Testing, Analytical Skills, Communication, Key Metrics, Looker (Software), Presentation Skills, Presentations, Product Analysis, Python (Programming Language),  Statistics",https://www.linkedin.com/jobs/search/?currentJobId=4076613981&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
21,12/05/2024,Data analyst,AI & Data Science Training & Intership,Refonte Infini - Infiniment Grand,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Amazon Web Services (AWS), Artificial Intelligence (AI), Cloud Computing, Data Analysis, Deep Learning, DevOps, Google Cloud Platform (GCP), Microsoft Azure, Modeling, Programming, Project Management, Team Management,  Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4090815057&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
22,11/28/2024,Data analyst,Senior Data Analyst,Ideawise Group,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Business Insights, Data Analytics, MetaBase, Predictive Modeling, Python (Programming Language), R (Programming Language), Redash, SQL, Startups,  Strategic Forecasting",https://www.linkedin.com/jobs/search/?currentJobId=4057470357&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
23,11/28/2024,Data analyst,Data Analytics Training & Internship,CONNECTMETA.AI,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,Germany,NaN,"Algorithms, Analytical Skills, Analytical Techniques, Articulation, Big Data Analytics, Case Studies, Communication, Financial Analysis, Machine Tools, Microsoft Excel, Presentations, Python (Programming Language),  Statistical Data Analysis",https://www.linkedin.com/jobs/search/?currentJobId=4080158614&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
24,11/05/2024,Data analyst,Working Student Data Science and Data Engineering (all genders!),Cobrainer,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Munich, Bavaria, Germany",NaN,"Analytical Skills, Communication, Communication Training, Data Analysis, Data Science, Oral Communication, Pas (Software), Pattern Recognition, Problem Solving,  Writing",https://www.linkedin.com/jobs/search/?currentJobId=4054923022&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
25,11/21/2024,Data analyst,Senior Product Analyst,Radical Storage,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Economic Area,NaN,"Conversion Optimization, Data Analysis, Data Analytics, Google Analytics, Optimization,  UX Research",https://www.linkedin.com/jobs/search/?currentJobId=4074833494&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
26,12/04/2024,Data analyst,Data Analyst (0 Experience Required),Peroptyx,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Berlin, Germany",NaN,"Analytical Skills, Data Analysis, Defining Requirements, Digital Mapping, Easily Adaptable, English, Geography, Knowledge Acquisition, Research Skills,  Traditional Knowledge",https://www.linkedin.com/jobs/search/?currentJobId=4089958806&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
27,12/04/2024,Data analyst,Financial Market Data Analyst (m/w/d) - English speaking,Page Personnel,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Munich, Bavaria, Germany",NaN,"Client Requirements, Data Analysis, Data Analytics, Data Feeds, Finance, Financial Data, Market Data, Problem Solving, Transparency,  Web Feeds",https://www.linkedin.com/jobs/search/?currentJobId=4089462979&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
28,12/05/2024,Data analyst,Data Analytics Training & Internship,Refonte Learning,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,European Union,NaN,"Algorithms, Analytical Skills, Analytical Techniques, Communication, Data Analysis, Data Science, Financial Analysis, Python (Programming Language), Risk Analytics,  VBA Excel",https://www.linkedin.com/jobs/search/?currentJobId=4091099545&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
29,12/04/2024,Data analyst,Data Science Intern - Intelligence Automation (Remote),CrowdStrike,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Munich, Bavaria, Germany",NaN,"Applied Mathematics, Audio Analysis, Communication, Crowdstrike Falcon, Data Analysis, Data Analytics, Data Science, Linear Algebra, Natural Language Processing (NLP),  Statistics",https://www.linkedin.com/jobs/search/?currentJobId=4089045099&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
30,11/30/2024,Data analyst,Data Analytics Study & Internship,Refonte Learning,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,European Union,NaN,"Analytics, Apache Spark, Artificial Intelligence (AI), Big Data, Data Architecture, Data Engineering, Databases, Extract, Transform, Load (ETL), Hadoop,  NoSQL",https://www.linkedin.com/jobs/search/?currentJobId=4087737431&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
31,12/05/2024,Data analyst,Data Analytics Study & Internship,Refonte Learning AI,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,European Union,NaN,"Analytics, Apache Spark, Artificial Intelligence (AI), Big Data, Data Architecture, Data Engineering, Databases, Extract, Transform, Load (ETL), Hadoop,  NoSQL",https://www.linkedin.com/jobs/search/?currentJobId=4091096638&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
32,12/05/2024,Data analyst,AI & Data Science Internship,Refonte Learning,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,EMEA,NaN,"Algorithms, Artificial Intelligence (AI), Cloud Computing, Data Analysis, DevOps, Financial Data Analysis, Pas (Software), Process Engineering, Python (Programming Language),  Team Spirit",https://www.linkedin.com/jobs/search/?currentJobId=4091107574&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
33,11/14/2024,Data analyst,Werkstudent BI & Analytics (w/m/d),VALUEZON,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Munich, Bavaria, Germany",NaN,"Analytical Capability, Coping, Efficacy, Error Analysis, German, Key Performance Indicators, Optimising, STEM, Self-employment,  Sports",https://www.linkedin.com/jobs/search/?currentJobId=4075476633&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
34,11/28/2024,Data analyst,Data Science Intern,CONNECTMETA.AI,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,Germany,NaN,"Business Analytics, Communication, Customer Interaction, Data Analysis, Data Analytics, Easily Adaptable, Financial Data Analysis, Fraud Detection, Management,  Python (Programming Language)",https://www.linkedin.com/jobs/search/?currentJobId=4080154943&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
35,12/04/2024,Data analyst,Business Intelligence Analyst (f/m/d) - Fulfillment,Enpal,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Berlin, Berlin, Germany",NaN,"Business Intelligence (BI), Data Analysis, Dialectical Behavior Therapy (DBT), Key Performance Indicators, Renewable Energy, Snowflake, Snowflake Cloud, Stakeholder Management, Tableau,  Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4072474543&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
36,12/04/2024,Data analyst,dbt- Expert (freelance),9am,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,DACH,NaN,"Computer Hardware, Dialectical Behavior Therapy (DBT), Endorsements, Energy, IT Management, Information Technology, Network Administration, Object-Oriented Programming (OOP), Python (Programming Language),  Troubleshooting",https://www.linkedin.com/jobs/search/?currentJobId=4089295068&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
37,11/07/2024,Data analyst,Linguistic AI prompt QA - Czech,RWS Group,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,European Union,NaN,"Communication, Czech,  Quality Assurance",https://www.linkedin.com/jobs/search/?currentJobId=4070728873&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
38,12/05/2024,Data analyst,AI & Data Science Intern,Refonte,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,EMEA,NaN,"Algorithms, Artificial Intelligence (AI), Communication, Computer Science, Data Analysis, Data Science, DevOps, Financial Data Analysis, Microsoft Azure,  Python (Programming Language)",https://www.linkedin.com/jobs/search/?currentJobId=4090826159&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
39,11/21/2024,Data analyst,Lead Data Analyst,Finatal,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Munich, Bavaria, Germany",NaN,"Analytical Skills, Analytics, Business Strategy, Communication, Data Analysis, Data Analytics, Presentations, Problem Solving, Sales Strategy,  Statistics",https://www.linkedin.com/jobs/search/?currentJobId=4077459132&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
40,11/14/2024,Data analyst,Werkstudent:in Datascience,greenventory,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Freiburg, Baden-Württemberg, Germany",NaN,"Analytical Skills, Communication, Computer Science, Data Analysis, English, German, Python (Programming Language), Social Media, Teamwork,  Technical Support",https://www.linkedin.com/jobs/search/?currentJobId=4072285988&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
41,06/08/2024,Data analyst,Working Student (m/f/d) - Regulatory Reporting Services,IDS GmbH – Analysis and Reporting Services,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Frankfurt, Hesse, Germany",NaN,"Automated Processes, Business Mathematics, Databases, IDS, Legal Document Preparation, Quality Assurance, Reliability, Service Improvement, Solvency,  Visual Basic for Applications (VBA)",https://www.linkedin.com/jobs/search/?currentJobId=3933823432&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
42,12/04/2024,Data analyst,Werkstudent Data Analytics (m/w/d),virtual7 GmbH,https://media.licdn.com/dms/image/v2/D4E0BAQE9YxElnKTjIw/company-logo_100_100/company-logo_100_100/0/1687974355844/peroptyx_logo?e=1741219200&v=beta&t=YX3WsGDc9Q7fHshWIT9idqzrfBVUMhmyBrYyo7X_Iqs,germany,"Karlsruhe, Baden-Württemberg, Germany",NaN,"Analytics, Business Data Management, Communication, Data Analysis, Data Analytics, Definity, Optimization, Presentations, Query Languages,  Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4055788939&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
