id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Salary,Skills,Source
21,12/04/2024,Backend developer,Backend Developer (Golang),Trust Wallet,https://media.licdn.com/dms/image/v2/D4E0BAQHS-WX8NtmA3g/company-logo_100_100/company-logo_100_100/0/1719922025080?e=1741219200&v=beta&t=ZzmLL_cPT9r68pr-fWdMbl9JgX-xavZqBGgTQ19SvqQ,germany,Germany,NaN,"Cryptocurrency, Figma (Software), FinTech, Payments, Product Road Mapping, UX Research, User Experience (UX),  User-centered Design",https://www.linkedin.com/jobs/search/?currentJobId=4020977635&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
22,11/14/2024,Backend developer,Senior Backend Developer,Understanding Recruitment,https://media.licdn.com/dms/image/v2/D4E0BAQHS-WX8NtmA3g/company-logo_100_100/company-logo_100_100/0/1719922025080?e=1741219200&v=beta&t=ZzmLL_cPT9r68pr-fWdMbl9JgX-xavZqBGgTQ19SvqQ,germany,European Union,NaN,Node.js,https://www.linkedin.com/jobs/search/?currentJobId=4071382797&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
23,11/07/2024,Backend developer,Back End Developer,Explore Group,https://media.licdn.com/dms/image/v2/D4E0BAQHS-WX8NtmA3g/company-logo_100_100/company-logo_100_100/0/1719922025080?e=1741219200&v=beta&t=ZzmLL_cPT9r68pr-fWdMbl9JgX-xavZqBGgTQ19SvqQ,germany,European Union,NaN,"Back-End Web Development, Docker Products, Java, Kotlin, PostgreSQL,  Server Side",https://www.linkedin.com/jobs/search/?currentJobId=4068648294&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
24,11/14/2024,Backend developer,Senior Go/Node.js Developer - FULLY REMOTE,InterQuest Group,https://media.licdn.com/dms/image/v2/D4E0BAQHS-WX8NtmA3g/company-logo_100_100/company-logo_100_100/0/1719922025080?e=1741219200&v=beta&t=ZzmLL_cPT9r68pr-fWdMbl9JgX-xavZqBGgTQ19SvqQ,germany,European Union,NaN,Go (Programming Language)  Node.js,https://www.linkedin.com/jobs/search/?currentJobId=4074049868&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
25,12/04/2024,Backend developer,Full stack developer,RED Global,https://media.licdn.com/dms/image/v2/D4E0BAQHS-WX8NtmA3g/company-logo_100_100/company-logo_100_100/0/1719922025080?e=1741219200&v=beta&t=ZzmLL_cPT9r68pr-fWdMbl9JgX-xavZqBGgTQ19SvqQ,germany,European Union,NaN,"Amazon Web Services (AWS), Full-Stack Development, React Native, Stack,  Telecommuting",https://www.linkedin.com/jobs/search/?currentJobId=4090300748&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true
26,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Bremen, Bremen, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082416609&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
27,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Göttingen, Lower Saxony, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082424212&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
28,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Wuppertal, North Rhine-Westphalia, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082421198&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
29,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Würzburg, Bavaria, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082419461&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
30,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Dresden, Saxony, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082415920&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
